,id_participant,merged_datetime,node_id,speed,prev_node_id
74,1,2023-10-20 04:53:41.015000+09:00,37,0.006588673172023049,33
75,1,2023-10-21 00:06:58.157000+09:00,1383,0.007468628525664074,37
76,1,2023-10-21 07:35:28.932000+09:00,1319,0.018871768066979707,1383
77,1,2023-10-21 08:48:40.480000+09:00,1383,0.11487994992799253,1319
78,1,2023-10-21 22:21:34.247000+09:00,1320,0.010691254746941301,1383
79,1,2023-10-22 07:29:49.062000+09:00,1384,0.015806214272874916,1320
80,1,2023-10-22 07:36:08.431000+09:00,1326,4.067197548917399,1384
81,1,2023-10-22 07:39:06.319000+09:00,1170,7.149282134288972,1326
82,1,2023-10-22 07:42:51.257000+09:00,1180,3.436864305398307,1170
83,1,2023-10-22 07:47:49.990000+09:00,1488,3.1358104749805444,1180
84,1,2023-10-22 07:53:24.990000+09:00,973,3.362370953278898,1488
85,1,2023-10-22 07:58:39.748000+09:00,1489,4.5702731385408875,973
86,1,2023-10-22 08:03:24.984000+09:00,935,2.6530609397167506,1489
87,1,2023-10-22 08:04:30.127000+09:00,935,0.29967374382253853,935
88,1,2023-10-22 08:16:20.963000+09:00,935,0.7375046516696744,935
89,1,2023-10-22 13:44:39.027000+09:00,1490,0.06132865523933712,935
90,1,2023-10-22 13:49:41.161000+09:00,1491,2.5275366429026453,1490
91,1,2023-10-22 13:54:13.035000+09:00,1492,3.320597724796315,1491
92,1,2023-10-22 14:00:02.083000+09:00,973,2.3088740369770027,1492
93,1,2023-10-22 14:09:06.811000+09:00,973,1.3875208986928615,973
94,1,2023-10-22 14:14:07.611000+09:00,974,3.0372867359250764,973
95,1,2023-10-22 14:17:31.063000+09:00,1493,2.4092984592501243,974
96,1,2023-10-22 14:23:51.884000+09:00,1170,3.977170467331082,1493
97,1,2023-10-22 14:27:11.439000+09:00,1494,4.095268817539514,1170
98,1,2023-10-22 14:29:21.569000+09:00,1332,8.597636982739502,1494
99,1,2023-10-22 14:34:03.988000+09:00,49,3.6623651530467285,1332
100,1,2023-10-22 14:39:23.551000+09:00,1495,2.4084239316926914,49
101,1,2023-10-22 16:20:05.614000+09:00,1446,0.07727705367615331,1495
102,1,2023-10-22 16:21:11.748000+09:00,1415,1.5733313510183289,1446
103,1,2023-10-22 18:03:55.364000+09:00,1421,0.08340879844251695,1415
104,1,2023-10-22 19:06:11.141000+09:00,1496,0.14610809732235341,1421
105,1,2023-10-23 11:50:51.562000+09:00,1497,0.008411348361599777,1496
106,1,2023-10-23 12:00:16.439000+09:00,1498,0.15078667188293268,1497
107,1,2023-10-23 12:41:50.811000+09:00,1415,0.2555794907336026,1498
108,1,2023-10-23 13:00:13.489000+09:00,34,0.029938140337040536,1415
109,1,2023-10-23 14:00:04.978000+09:00,47,0.018600887207767692,34
110,1,2023-10-23 15:00:06.338000+09:00,35,0.01099752058671838,47
111,1,2023-10-23 15:05:14.257000+09:00,34,0.1498906792522397,35
112,1,2023-10-23 15:37:04.905000+09:00,34,0.006232371983512981,34
113,1,2023-10-23 16:00:32.469000+09:00,34,0.014378832770417769,34
114,1,2023-10-23 16:24:59.542000+09:00,1418,0.3688033665884684,34
115,1,2023-10-23 16:42:32.107000+09:00,34,0.49831691844618536,1418
116,1,2023-10-23 17:00:13.405000+09:00,45,0.10356000403396906,34
117,1,2023-10-23 19:25:35.866000+09:00,1413,0.05390219043222893,45
118,1,2023-10-23 20:06:53.652000+09:00,1382,0.20662752841765522,1413
119,1,2023-10-24 07:43:05.431000+09:00,1499,0.0030755880841100247,1382
120,1,2023-10-24 11:00:07.648000+09:00,30,0.003008501058758953,1499
121,1,2023-10-24 12:12:12.758000+09:00,47,0.011102782802621568,30
122,1,2023-10-24 15:00:07.692000+09:00,47,5.360430436633533e-08,47
123,1,2023-10-24 16:00:30.730000+09:00,31,0.04440168258094902,47
124,1,2023-10-25 02:20:02.516000+09:00,1320,0.013514040961516113,31
125,1,2023-10-25 06:48:06.632000+09:00,1383,0.03190465560869311,1320
126,1,2023-10-25 09:14:32.628000+09:00,36,0.004555047815045174,1383
127,1,2023-10-25 10:26:31.731000+09:00,34,0.016193885276968755,36
128,1,2023-10-25 10:59:50.187000+09:00,1472,0.03936866884419381,34
129,1,2023-10-25 11:09:35.539000+09:00,34,0.13055752889990604,1472
130,1,2023-10-25 12:00:17.693000+09:00,30,0.02142147897008716,34
131,1,2023-10-25 13:00:09.039000+09:00,34,0.01876741882752066,30
132,1,2023-10-25 13:58:11.692000+09:00,50,0.03949482627646754,34
133,1,2023-10-25 14:00:17.481000+09:00,34,0.9381105561217713,50
134,1,2023-10-25 15:00:11.573000+09:00,1320,0.1147333626614968,34
135,1,2023-10-25 15:11:38.016000+09:00,9,0.00017589666493583674,1320
136,1,2023-10-25 15:52:44.761000+09:00,9,0.0,9
137,1,2023-10-25 16:03:02.300000+09:00,9,0.0,9
138,1,2023-10-25 19:01:03.264000+09:00,51,0.03419230603896145,9
139,1,2023-10-25 19:24:26.619000+09:00,52,0.3537127902447801,51
