node_id,agg_pred
0,-0.07909345626831055
1,0.08568572998046875
2,15.382521629333496
3,0.05661964416503906
4,0.06167125701904297
5,1.9690521955490112
6,0.014231443405151367
7,0.021270275115966797
8,0.1722661256790161
9,0.027317047119140625
10,0.17819011211395264
11,-0.00610804557800293
12,0.03497767448425293
13,0.055596351623535156
14,0.05410170555114746
15,0.010919570922851562
16,-0.018470048904418945
17,0.038839101791381836
18,0.04837918281555176
19,0.17408883571624756
20,0.016602754592895508
21,0.016431808471679688
22,0.048067569732666016
23,0.04741954803466797
24,0.03660893440246582
25,1.7959306240081787
26,0.04641866683959961
27,0.057790517807006836
28,0.005434513092041016
29,0.019814491271972656
30,-0.012737512588500977
31,-0.013033628463745117
32,0.031160593032836914
33,-0.02686774730682373
34,0.05245828628540039
35,-0.00324249267578125
36,0.03391993045806885
37,-0.008570194244384766
38,0.1367429494857788
39,0.1678004264831543
40,-0.01626873016357422
41,-0.015540122985839844
42,0.04656577110290527
43,0.0473935604095459
44,-0.017077922821044922
45,-0.018563508987426758
46,-0.017892837524414062
47,-0.011074304580688477
48,-0.020312070846557617
49,2.5398863554000854
50,0.01086282730102539
51,0.00906383991241455
52,-0.007923126220703125
53,-0.013314247131347656
54,-0.012860774993896484
55,-0.015700340270996094
56,0.04680323600769043
57,-0.005100131034851074
58,-0.015396356582641602
59,0.013586878776550293
60,0.018355250358581543
61,-0.0009312629699707031
62,-0.0073015689849853516
63,-0.008762121200561523
64,-0.009293317794799805
65,-0.11227214336395264
66,-0.01360785961151123
67,0.0018180608749389648
68,0.016640663146972656
69,0.020749330520629883
70,0.014044761657714844
71,0.024318337440490723
72,-0.008770227432250977
73,0.005952596664428711
74,0.053392648696899414
75,0.029546618461608887
76,-0.003332376480102539
77,-0.004723310470581055
78,-0.021308183670043945
79,-0.021349191665649414
80,-0.021231412887573242
81,-0.016632914543151855
82,0.037920475006103516
83,0.05237305164337158
84,0.02719247341156006
85,0.018813133239746094
86,0.010732531547546387
87,-0.017871379852294922
88,-0.01715099811553955
89,-0.005614280700683594
90,0.04579758644104004
91,-0.005282878875732422
92,-0.011576533317565918
93,0.02327549457550049
94,0.03807985782623291
95,-0.039653897285461426
96,0.01872420310974121
97,0.03361499309539795
98,-0.014648914337158203
99,-0.01472330093383789
100,3.732099771499634
101,-0.004168033599853516
102,1.826777458190918
103,-0.01995396614074707
104,-0.025287389755249023
105,-0.01582813262939453
106,-0.015099048614501953
107,-0.008595943450927734
108,-0.009501218795776367
109,-0.009197235107421875
110,-0.008815288543701172
111,-0.008810758590698242
112,-0.008551836013793945
113,-0.005900859832763672
114,-0.006438612937927246
115,-0.006703853607177734
116,-0.006830453872680664
117,-0.008066415786743164
118,-0.00792551040649414
119,-0.006882667541503906
120,-0.00827479362487793
121,-0.00805354118347168
122,-0.009607076644897461
123,-0.010532855987548828
124,-0.011242151260375977
125,-0.01273345947265625
126,-0.006632566452026367
127,-0.008094072341918945
128,-0.008502960205078125
129,-0.010246634483337402
130,-0.008804082870483398
131,-0.01027226448059082
132,-0.010277748107910156
133,-0.011227607727050781
134,0.005140900611877441
135,-0.012421846389770508
136,-0.005112767219543457
137,-0.00713503360748291
138,0.014143228530883789
139,-0.0032432079315185547
140,-0.008056879043579102
141,-0.010384798049926758
142,-0.02381598949432373
143,-0.010787725448608398
144,-0.010915040969848633
145,0.00331878662109375
146,1.85051429271698
147,-0.010138988494873047
148,-0.009004354476928711
149,-0.008868694305419922
150,-0.008488297462463379
151,-0.0444408655166626
152,-0.0024901628494262695
