node_id,agg_pred
0,-0.07188296318054199
1,1.7608212232589722
2,11.586333274841309
3,1.7889054417610168
4,0.15773868560791016
5,1.9884081482887268
6,0.021441876888275146
7,0.05623733997344971
8,0.24611973762512207
9,0.08531010150909424
10,1.062818467617035
11,0.001102447509765625
12,0.04218810796737671
13,0.06223952770233154
14,0.061311960220336914
15,0.018130064010620117
16,-0.01125955581665039
17,0.04604959487915039
18,0.06735819578170776
19,0.01992654800415039
20,0.02381312847137451
21,0.023928463459014893
22,0.07480037212371826
23,0.05463004112243652
24,0.15289056301116943
25,1.3850961327552795
26,0.14323467016220093
27,0.06500101089477539
28,0.01264500617980957
29,0.027024805545806885
30,-0.005527138710021973
31,-0.005823194980621338
32,0.03837090730667114
33,-0.016050755977630615
34,0.06497424840927124
35,0.34161898493766785
36,0.04113030433654785
37,-0.001359701156616211
38,0.04101318120956421
39,0.008322477340698242
40,-0.00905829668045044
41,0.06823348999023438
42,0.0540546178817749
43,0.05460399389266968
44,-0.009867429733276367
45,-0.011353015899658203
46,-0.010682344436645508
47,-0.003863811492919922
48,-0.013101577758789062
49,1.756166398525238
50,0.01807314157485962
51,0.0599328875541687
52,-0.0007126331329345703
53,-0.0061037540435791016
54,-0.00565028190612793
55,-0.008489847183227539
56,0.054013729095458984
57,0.0023204684257507324
58,-0.008185863494873047
59,0.023454904556274414
60,0.025565624237060547
61,0.0062792301177978516
62,-9.107589721679688e-05
63,-0.0015516281127929688
64,-0.00208282470703125
65,0.03903400897979736
66,-0.006397604942321777
67,0.01145249605178833
68,0.02385103702545166
69,0.030185222625732422
70,0.021255195140838623
71,0.03472006320953369
72,-0.0015597343444824219
73,0.18168312311172485
74,0.02785724401473999
75,0.03977632522583008
76,0.0038780570030212402
77,0.0024871826171875
78,-0.01409769058227539
79,-0.01413869857788086
80,-0.014020919799804688
81,-0.009422540664672852
82,0.04737377166748047
83,0.05447334051132202
84,0.03738969564437866
85,0.14863932132720947
86,0.018426358699798584
87,-0.010660946369171143
88,-0.009940624237060547
89,0.001596212387084961
90,0.053008079528808594
91,0.0019273757934570312
92,-0.004366159439086914
93,0.030485987663269043
94,0.050134122371673584
95,0.02284717559814453
96,0.025934457778930664
97,0.04082536697387695
98,-0.0074384212493896484
99,-0.007512807846069336
100,1.553367704153061
101,0.003042459487915039
102,1.8063193559646606
103,-0.012743473052978516
104,-0.018077075481414795
105,-0.008617699146270752
106,0.5176859498023987
107,-0.0013854503631591797
108,-0.0022907257080078125
109,-0.0019867420196533203
110,-0.0016047954559326172
111,-0.0016002655029296875
112,-0.0013415217399597168
113,0.0013096332550048828
114,0.0007717609405517578
115,0.0005065798759460449
116,0.0003800392150878906
117,-0.0008559226989746094
118,-0.0007150173187255859
119,0.00032782554626464844
120,-0.001064300537109375
121,-0.000843048095703125
122,-0.0023965835571289062
123,-0.003322422504425049
124,-0.004031658172607422
125,-0.005523025989532471
126,0.0005779266357421875
127,-0.0008835792541503906
128,-0.0012924671173095703
129,-0.0030362606048583984
130,-0.0015935897827148438
131,-0.003061950206756592
132,-0.0030672550201416016
133,-0.0040171146392822266
134,0.06842023134231567
135,-0.005211591720581055
136,0.002097606658935547
137,7.534027099609375e-05
138,-4.8160552978515625e-05
139,0.00396728515625
140,-0.0008463859558105469
141,-0.003174304962158203
142,0.07347226142883301
143,-0.0035772323608398438
144,0.14958810806274414
145,-0.0025350451469421387
146,1.1225350499153137
147,-0.002928495407104492
148,0.05971890687942505
149,-0.0016582012176513672
150,-0.001277923583984375
151,-0.03789788484573364
152,0.08048200607299805
153,0.0075855255126953125
154,0.011906206607818604
155,0.007230520248413086
156,0.005033731460571289
157,-0.024860501289367676
158,0.004543304443359375
159,0.29367953538894653
160,0.06896829605102539
161,0.07990938425064087
162,0.04782235622406006
163,0.002399921417236328
164,0.5299476385116577
165,0.0034899115562438965
166,0.002244234085083008
167,0.00241851806640625
168,0.002847909927368164
169,0.0032515525817871094
170,0.00024127960205078125
171,0.006268739700317383
172,0.007405757904052734
173,0.005947589874267578
174,0.002567768096923828
175,0.0040051937103271484
176,0.003914833068847656
177,0.072426438331604
178,0.0010672211647033691
179,-0.0027904510498046875
180,0.07551848888397217
181,1.7282379865646362
182,0.016541242599487305
183,0.013435125350952148
184,0.013844966888427734
185,0.009690046310424805
186,0.011038243770599365
187,0.02942812442779541
188,0.08212101459503174
189,0.01933950185775757
190,0.01587700843811035
191,0.010457515716552734
192,0.005530834197998047
193,0.006874144077301025
194,0.00968557596206665
195,0.01107478141784668
196,0.004494905471801758
197,0.001951456069946289
198,0.003339529037475586
199,-0.004545688629150391
200,-0.003557920455932617
201,-0.003907918930053711
202,-0.008704304695129395
203,-0.00873255729675293
204,-0.008481979370117188
205,-0.012633800506591797
206,-0.010023415088653564
207,-0.010516881942749023
208,-0.008255243301391602
209,-0.007180511951446533
210,-0.00896596908569336
211,-0.008575737476348877
212,-0.009207963943481445
213,-0.007962942123413086
214,-0.011719465255737305
215,-0.010689735412597656
216,-0.010617971420288086
217,-0.010517597198486328
218,-0.014237165451049805
219,-0.013371944427490234
220,-0.012809514999389648
221,-0.00960087776184082
222,0.07047855854034424
223,-0.0032601356506347656
224,1.965724766254425
225,-0.003568887710571289
226,-0.004740715026855469
227,-0.0038883090019226074
228,-0.004771232604980469
229,-0.006494998931884766
230,-0.005299806594848633
231,-0.005788087844848633
232,0.06486636400222778
233,-0.004671335220336914
234,-0.007256031036376953
235,-0.007704734802246094
236,-0.004645586013793945
237,-0.005820870399475098
238,-0.007266521453857422
239,-0.007470190525054932
240,-0.006746768951416016
241,-0.0072689056396484375
242,-0.007340192794799805
243,-0.006620168685913086
244,-0.007451534271240234
245,-0.008864402770996094
246,-0.00620722770690918
247,-0.005914211273193359
248,-0.006946086883544922
249,0.054695844650268555
250,-0.0052073001861572266
251,-0.008744239807128906
252,-0.007749319076538086
253,-0.007867574691772461
254,-0.008202791213989258
255,-0.008745908737182617
256,0.03569972515106201
257,-0.009663820266723633
258,-0.00928032398223877
259,-0.008950471878051758
260,-0.010421037673950195
261,-0.009873151779174805
262,0.10500228404998779
263,-0.011955022811889648
264,0.06765943765640259
265,-0.009721994400024414
266,0.06773066520690918
267,-0.01111912727355957
268,-0.011140584945678711
269,-0.012065649032592773
270,-0.01129758358001709
